datetime,rainfall_amount,wind_speed,relative_humidity,air_temperature,shortwave_global,cloud_transmissivity
30/05/2015 00:00,0.0,0.02,95.14,9.97,0.0,-9999.0
30/05/2015 01:00,0.0,0.01,96.74,10.38,0.0,-9999.0
30/05/2015 02:00,0.0,0.04,96.46,10.31,0.0,-9999.0
30/05/2015 03:00,0.0,0.0,96.88,10.18,0.0,-9999.0
30/05/2015 04:00,0.0,0.02,97.95,10.88,0.43,-9999.0
30/05/2015 05:00,0.0,0.05,95.16,11.26,38.15,-9999.0
30/05/2015 06:00,0.0,0.01,93.36,11.17,99.75,0.854913
30/05/2015 07:00,0.0,0.04,91.14,12.24,295.25,0.854913
30/05/2015 08:00,0.0,0.09,66.96,16.76,565.88,0.854913
30/05/2015 09:00,0.0,0.3,48.46,22.05,741.4,0.854913
30/05/2015 10:00,0.0,0.73,47.06,23.48,894.82,0.843815
30/05/2015 11:00,0.0,1.69,45.06,24.13,802.23,0.843815
30/05/2015 12:00,0.0,2.02,43.5,24.26,817.72,0.843815
30/05/2015 13:00,0.0,2.27,44.04,24.27,593.53,0.843815
30/05/2015 14:00,0.0,2.69,41.86,24.66,690.45,0.462411
30/05/2015 15:00,0.0,2.59,41.68,24.78,537.58,0.462411
30/05/2015 16:00,0.0,1.6,39.93,25.03,272.02,0.462411
30/05/2015 17:00,0.0,1.18,39.94,24.38,80.38,0.462411
30/05/2015 18:00,0.0,1.14,45.41,22.55,47.07,0.462411
30/05/2015 19:00,0.0,0.73,46.83,21.34,14.37,0.462411
30/05/2015 20:00,0.0,0.35,52.53,19.42,0.0,0.471169
30/05/2015 21:00,0.0,0.06,75.0,15.63,0.0,0.479927
30/05/2015 22:00,0.0,0.0,88.63,12.77,0.0,0.488685
30/05/2015 23:00,0.0,0.0,93.68,11.37,0.0,0.497443
31/05/2015 00:00,0.0,0.01,95.92,11.08,0.0,0.506201
31/05/2015 01:00,0.0,0.01,95.82,10.92,0.0,0.514959
31/05/2015 02:00,0.0,0.0,97.16,10.63,0.0,0.523717
31/05/2015 03:00,0.0,0.0,98.36,11.38,0.0,0.532475
31/05/2015 04:00,0.0,0.01,97.98,11.83,0.15,0.541233
31/05/2015 05:00,0.0,0.05,98.05,11.92,22.68,0.549991
31/05/2015 06:00,0.0,0.0,97.79,12.28,46.93,0.55875
31/05/2015 07:00,0.0,0.03,96.2,13.03,186.75,0.55875
31/05/2015 08:00,0.0,0.02,78.28,15.03,390.9,0.55875
31/05/2015 09:00,0.0,0.53,60.53,20.0,485.1,0.55875
31/05/2015 10:00,0.0,1.13,55.3,22.67,506.8,0.458163
31/05/2015 11:00,0.0,1.83,55.38,22.35,468.12,0.458163
31/05/2015 12:00,0.0,2.75,54.98,22.2,514.87,0.458163
31/05/2015 13:00,0.0,2.9,55.7,22.34,146.78,0.458163
31/05/2015 14:00,0.0,2.87,56.08,22.13,172.17,0.284579
31/05/2015 15:00,0.0,2.35,58.36,20.45,209.73,0.284579
31/05/2015 16:00,0.0,1.76,58.24,20.08,220.38,0.284579
31/05/2015 17:00,0.0,2.33,61.81,20.13,92.73,0.284579
31/05/2015 18:00,0.0,1.85,64.88,19.08,95.92,0.284579
31/05/2015 19:00,0.0,1.1,63.06,19.09,22.37,0.284579
31/05/2015 20:00,0.0,0.09,71.19,17.56,0.15,0.338841
31/05/2015 21:00,0.0,0.08,90.97,14.38,0.0,0.393102
31/05/2015 22:00,0.0,0.06,96.38,13.44,0.0,0.447363
31/05/2015 23:00,0.0,0.0,97.68,13.29,0.0,0.501624
01/06/2015 00:00,0.0,0.01,97.85,13.12,0.0,0.555885
01/06/2015 01:00,0.0,0.01,97.74,12.46,0.0,0.610146
01/06/2015 02:00,0.0,0.01,98.76,12.15,0.0,0.664408
01/06/2015 03:00,0.0,0.01,99.17,12.13,0.0,0.718669
01/06/2015 04:00,0.0,0.02,99.37,12.33,0.65,0.77293
01/06/2015 05:00,0.0,0.09,99.29,12.32,33.65,0.827191
01/06/2015 06:00,0.1,0.18,99.26,12.28,106.07,0.881452
01/06/2015 07:00,0.0,0.36,96.73,13.03,322.3,0.881452
01/06/2015 08:00,0.0,0.71,81.38,16.02,571.83,0.881452
01/06/2015 09:00,0.0,0.21,55.97,22.7,744.27,0.881452
01/06/2015 10:00,0.0,0.91,48.79,25.45,846.73,0.962745
01/06/2015 11:00,0.0,1.79,50.1,24.08,906.97,0.962745
01/06/2015 12:00,0.0,2.77,50.81,23.11,928.7,0.962745
01/06/2015 13:00,0.0,3.02,47.48,23.99,819.63,0.962745
01/06/2015 14:00,0.0,2.87,41.74,25.7,598.12,0.577792
01/06/2015 15:00,0.0,2.8,34.48,25.63,498.03,0.577792
01/06/2015 16:00,0.0,1.75,42.97,25.23,431.28,0.577792
01/06/2015 17:00,0.0,2.05,38.51,25.67,236.37,0.577792
01/06/2015 18:00,0.0,1.98,41.29,23.29,82.17,0.577792
01/06/2015 19:00,0.0,1.93,45.42,22.12,23.55,0.577792
01/06/2015 20:00,0.0,1.7,52.87,21.2,0.7,0.607903
01/06/2015 21:00,0.0,1.51,55.59,20.43,0.0,0.638013
01/06/2015 22:00,0.0,0.35,62.83,18.92,0.0,0.668124
01/06/2015 23:00,0.0,0.19,76.76,16.27,0.0,0.698235
02/06/2015 00:00,0.0,0.03,86.3,14.53,0.0,0.728345
02/06/2015 01:00,0.0,0.03,93.14,13.32,0.0,0.758456
02/06/2015 02:00,0.0,0.11,95.36,13.19,0.0,0.788567
02/06/2015 03:00,0.0,0.06,94.97,13.39,0.0,0.818677
02/06/2015 04:00,0.0,0.04,93.85,13.67,0.35,0.848788
02/06/2015 05:00,0.0,0.01,94.91,13.46,24.28,0.878899
02/06/2015 06:00,0.0,0.12,92.05,14.16,110.57,0.90901
02/06/2015 07:00,0.0,0.01,73.81,17.83,368.55,0.90901
02/06/2015 08:00,0.0,0.18,63.43,20.49,568.37,0.90901
02/06/2015 09:00,0.0,0.36,49.33,25.03,744.15,0.90901
02/06/2015 10:00,0.0,1.02,47.94,26.3,750.25,0.975401
02/06/2015 11:00,0.0,1.38,47.34,26.27,986.45,0.975401
02/06/2015 12:00,0.0,1.84,48.66,25.19,947.55,0.975401
02/06/2015 13:00,0.0,2.5,46.09,26.64,921.67,0.975401
02/06/2015 14:00,0.0,2.51,42.83,27.28,548.45,0.487747
02/06/2015 15:00,0.0,2.48,42.14,28.03,544.0,0.487747
02/06/2015 16:00,0.0,2.37,39.96,28.38,133.17,0.487747
02/06/2015 17:00,0.0,1.83,45.12,25.43,220.08,0.487747
02/06/2015 18:00,0.0,0.84,46.4,25.29,97.23,0.487747
02/06/2015 19:00,0.0,0.63,47.03,25.26,20.1,0.487747
02/06/2015 20:00,0.0,0.72,51.26,23.48,0.02,0.534316
02/06/2015 21:00,0.0,0.48,56.22,21.99,0.0,0.580884
02/06/2015 22:00,0.0,0.01,70.09,19.06,0.0,0.627452
02/06/2015 23:00,0.0,0.03,86.18,15.78,0.0,0.674021
03/06/2015 00:00,0.0,0.03,92.6,14.19,0.0,0.720589
03/06/2015 01:00,0.0,0.01,94.33,13.13,0.0,0.767158
03/06/2015 02:00,0.0,0.03,95.78,12.18,0.0,0.813726
03/06/2015 03:00,0.0,0.01,96.81,11.52,0.0,0.860295
03/06/2015 04:00,0.0,0.0,97.03,10.92,0.87,0.906863
03/06/2015 05:00,0.0,0.0,97.87,10.49,32.13,0.953432
03/06/2015 06:00,0.0,0.0,99.19,11.03,203.08,1.0
03/06/2015 07:00,0.0,0.38,88.17,15.28,382.37,1.0
03/06/2015 08:00,0.0,0.84,67.3,19.83,563.58,1.0
03/06/2015 09:00,0.0,0.44,51.62,24.75,728.32,1.0
03/06/2015 10:00,0.0,0.66,44.37,28.11,804.65,0.71086
03/06/2015 11:00,0.0,0.98,48.23,27.85,484.67,0.71086
03/06/2015 12:00,0.0,1.14,50.37,27.63,766.88,0.71086
03/06/2015 13:00,0.0,1.6,44.58,29.23,478.37,0.71086
03/06/2015 14:00,0.0,1.37,49.36,27.53,308.23,0.270353
03/06/2015 15:00,0.0,0.38,52.3,27.62,173.78,0.270353
03/06/2015 16:00,0.0,0.1,57.51,27.5,147.42,0.270353
03/06/2015 17:00,0.0,0.0,63.23,27.08,90.87,0.270353
03/06/2015 18:00,0.0,0.0,70.9,26.24,79.63,0.270353
03/06/2015 19:00,0.0,0.01,67.65,25.71,15.33,0.270353
03/06/2015 20:00,0.0,0.11,72.78,23.02,0.0,0.328872
03/06/2015 21:00,0.0,0.23,80.16,20.44,0.0,0.387392
03/06/2015 22:00,0.0,0.02,86.24,19.09,0.0,0.445911
03/06/2015 23:00,0.0,0.01,89.43,17.74,0.0,0.504431
04/06/2015 00:00,0.0,0.05,92.31,16.58,0.0,0.562951
04/06/2015 01:00,0.0,0.02,93.88,15.64,0.0,0.62147
04/06/2015 02:00,0.0,0.1,92.52,15.32,0.0,0.67999
04/06/2015 03:00,0.0,0.03,93.87,14.51,0.0,0.738509
04/06/2015 04:00,0.0,0.03,94.61,14.03,0.88,0.797029
04/06/2015 05:00,0.0,0.06,95.23,13.65,37.1,0.855549
04/06/2015 06:00,0.0,0.01,96.54,14.17,203.52,0.914068
04/06/2015 07:00,0.0,0.28,77.52,18.53,394.47,0.914068
04/06/2015 08:00,0.0,0.14,58.68,23.27,349.6,0.914068
04/06/2015 09:00,0.0,0.03,46.93,27.17,738.82,0.914068
04/06/2015 10:00,0.0,0.35,45.52,28.64,827.88,0.907936
04/06/2015 11:00,0.0,1.05,45.95,29.31,999.98,0.907936
04/06/2015 12:00,0.0,1.85,47.23,28.85,1068.5,0.907936
04/06/2015 13:00,0.0,2.12,47.33,29.28,586.75,0.907936
04/06/2015 14:00,0.0,2.04,47.42,28.27,429.22,0.2995
04/06/2015 15:00,0.0,2.39,44.36,29.55,310.17,0.2995
04/06/2015 16:00,0.0,1.92,41.56,30.61,148.23,0.2995
04/06/2015 17:00,0.0,1.06,45.66,28.55,96.93,0.2995
04/06/2015 18:00,0.0,0.84,46.92,27.8,34.25,0.2995
04/06/2015 19:00,0.0,0.51,50.74,26.03,17.43,0.2995
04/06/2015 20:00,0.0,0.31,56.28,24.47,0.27,0.363182
04/06/2015 21:00,0.0,0.08,68.28,22.28,0.0,0.426864
04/06/2015 22:00,0.0,0.01,81.73,20.41,0.0,0.490546
04/06/2015 23:00,0.0,0.26,80.8,19.78,0.0,0.554228
05/06/2015 00:00,0.0,0.48,73.9,20.08,0.0,0.617909
05/06/2015 01:00,0.0,0.51,71.44,19.91,0.0,0.681591
05/06/2015 02:00,0.0,0.03,77.78,19.03,0.0,0.745273
05/06/2015 03:00,0.0,0.0,86.61,16.96,0.0,0.808955
05/06/2015 04:00,0.0,0.0,92.54,14.95,0.97,0.872636
05/06/2015 05:00,0.0,0.0,94.93,13.83,28.88,0.936318
05/06/2015 06:00,0.0,0.02,97.47,13.83,203.35,1.0
05/06/2015 07:00,0.0,0.08,81.61,18.33,375.77,1.0
05/06/2015 08:00,0.0,0.14,60.89,23.03,555.32,1.0
05/06/2015 09:00,0.0,0.46,49.18,27.76,713.65,1.0
05/06/2015 10:00,0.0,0.68,47.38,28.98,839.18,0.949826
05/06/2015 11:00,0.0,0.9,48.28,29.43,932.67,0.949826
05/06/2015 12:00,0.0,1.76,52.38,28.48,976.67,0.949826
05/06/2015 13:00,0.0,1.98,48.39,29.76,741.67,0.949826
05/06/2015 14:00,0.0,1.32,51.13,28.96,882.42,0.641541
05/06/2015 15:00,0.0,1.43,42.3,32.38,461.05,0.641541
05/06/2015 16:00,0.0,1.58,41.96,32.31,397.27,0.641541
05/06/2015 17:00,0.0,2.04,44.39,31.07,290.05,0.641541
05/06/2015 18:00,0.0,1.73,45.14,29.35,75.77,0.641541
05/06/2015 19:00,0.0,1.65,45.76,27.75,14.03,0.641541
05/06/2015 20:00,0.0,0.19,54.76,25.82,0.0,0.673744
05/06/2015 21:00,0.0,0.12,71.98,22.27,0.0,0.705947
05/06/2015 22:00,0.0,0.16,72.98,21.67,0.0,0.738149
05/06/2015 23:00,0.0,0.07,82.35,19.82,0.0,0.770352
06/06/2015 00:00,0.0,0.05,89.53,18.19,0.0,0.802555
06/06/2015 01:00,0.0,0.15,91.48,17.86,0.0,0.834758
06/06/2015 02:00,0.0,0.02,92.75,17.31,0.0,0.86696
06/06/2015 03:00,0.0,0.0,95.39,17.39,0.0,0.899163
06/06/2015 04:00,0.0,0.0,94.13,17.97,1.57,0.931366
06/06/2015 05:00,0.0,0.16,93.32,17.83,36.37,0.963569
06/06/2015 06:00,0.0,0.04,93.44,17.69,173.6,0.995771
06/06/2015 07:00,0.0,0.79,83.26,20.03,350.6,0.995771
06/06/2015 08:00,0.0,0.53,68.13,23.57,532.02,0.995771
06/06/2015 09:00,0.0,0.28,52.25,29.0,703.37,0.995771
06/06/2015 10:00,0.0,0.23,44.94,31.54,859.47,0.541702
06/06/2015 11:00,0.0,0.42,44.32,32.48,360.48,0.541702
06/06/2015 12:00,0.0,0.38,45.43,32.29,525.73,0.541702
06/06/2015 13:00,0.0,0.54,58.66,29.98,190.5,0.541702
06/06/2015 14:00,0.2,0.61,69.65,27.6,190.72,0.14694
06/06/2015 15:00,0.0,0.98,69.23,25.98,159.72,0.14694
06/06/2015 16:00,1.7,1.11,72.53,25.38,6.7,0.14694
06/06/2015 17:00,0.0,1.68,81.47,22.2,0.0,0.14694
06/06/2015 18:00,3.7,3.02,81.68,18.69,0.0,0.14694
06/06/2015 19:00,1.1,2.56,90.28,17.03,0.0,0.14694
06/06/2015 20:00,0.2,2.51,91.34,16.81,0.0,0.224491
06/06/2015 21:00,0.0,2.22,81.93,17.33,0.0,0.302042
06/06/2015 22:00,0.0,0.86,84.34,16.66,0.0,0.379593
06/06/2015 23:00,0.0,0.82,89.6,15.65,0.0,0.457144
07/06/2015 00:00,0.0,0.72,89.15,15.25,0.0,0.534695
07/06/2015 01:00,0.0,0.86,88.61,14.98,0.0,0.612246
07/06/2015 02:00,0.0,0.74,90.94,14.13,0.0,0.689797
07/06/2015 03:00,0.0,0.76,92.28,13.59,0.0,0.767347
07/06/2015 04:00,0.0,0.52,91.41,13.28,0.87,0.844898
07/06/2015 05:00,0.0,0.47,94.4,12.43,23.18,0.922449
07/06/2015 06:00,0.0,0.56,94.2,12.62,242.1,1.0
07/06/2015 07:00,0.0,0.89,77.98,16.91,421.25,1.0
07/06/2015 08:00,0.0,0.36,64.83,20.59,592.0,1.0
07/06/2015 09:00,0.0,0.16,46.4,26.72,743.4,1.0
07/06/2015 10:00,0.0,0.57,44.83,28.08,763.5,0.981958
07/06/2015 11:00,0.0,0.44,45.38,28.36,948.73,0.981958
07/06/2015 12:00,0.0,0.7,47.68,28.18,985.17,0.981958
07/06/2015 13:00,0.0,0.64,43.98,29.98,941.67,0.981958
07/06/2015 14:00,0.0,0.83,39.8,31.48,864.6,0.706174
07/06/2015 15:00,0.0,1.47,35.94,32.0,592.92,0.706174
07/06/2015 16:00,0.0,2.13,37.18,31.62,509.47,0.706174
07/06/2015 17:00,0.0,2.72,40.48,29.78,236.7,0.706174
07/06/2015 18:00,0.0,2.09,42.66,28.47,108.68,0.706174
07/06/2015 19:00,0.0,1.58,47.66,26.96,18.02,0.706174
07/06/2015 20:00,0.0,1.08,50.41,25.64,0.0,0.702284
07/06/2015 21:00,0.0,0.1,62.82,23.53,0.0,0.698394
07/06/2015 22:00,4.0,0.18,90.02,18.92,0.0,0.694504
07/06/2015 23:00,4.0,0.34,94.72,17.59,0.0,0.690614
08/06/2015 00:00,4.0,0.64,94.3,17.18,0.0,0.686724
08/06/2015 01:00,4.0,1.3,95.63,16.62,0.0,0.682834
08/06/2015 02:00,4.0,1.45,95.83,15.54,0.0,0.678944
08/06/2015 03:00,4.0,0.28,98.12,15.25,0.0,0.675054
08/06/2015 04:00,4.0,0.54,99.43,15.1,0.0,0.671164
08/06/2015 05:00,4.0,0.58,99.38,14.6,7.3,0.667274
08/06/2015 06:00,0.3,1.08,99.25,13.78,77.63,0.663385
08/06/2015 07:00,0.0,0.98,97.44,13.69,240.22,0.663385
08/06/2015 08:00,0.0,0.41,91.55,15.63,508.6,0.663385
08/06/2015 09:00,0.0,0.65,71.08,20.55,414.78,0.663385
08/06/2015 10:00,0.1,1.27,60.53,22.85,822.18,0.999678
08/06/2015 11:00,0.0,0.65,53.33,24.51,986.32,0.999678
08/06/2015 12:00,0.0,0.27,48.37,25.32,1033.8,0.999678
08/06/2015 13:00,0.0,1.31,50.04,26.71,999.15,0.999678
08/06/2015 14:00,0.0,1.23,56.43,25.21,653.3,0.347465
08/06/2015 15:00,0.0,0.72,58.58,24.52,273.1,0.347465
08/06/2015 16:00,0.1,0.73,69.3,23.63,263.95,0.347465
08/06/2015 17:00,0.0,1.48,61.18,22.48,22.1,0.347465
08/06/2015 18:00,0.0,2.27,62.88,20.63,13.08,0.347465
08/06/2015 19:00,0.8,2.33,86.58,16.35,19.4,0.347465
08/06/2015 20:00,0.7,1.05,91.19,15.53,0.08,0.399917
08/06/2015 21:00,0.1,0.7,94.71,15.13,0.0,0.452369
08/06/2015 22:00,0.0,0.5,95.74,14.57,0.0,0.50482
08/06/2015 23:00,0.0,0.53,95.23,13.98,0.0,0.557272
09/06/2015 00:00,0.0,0.24,96.39,13.74,0.0,0.609724
09/06/2015 01:00,0.0,0.28,96.9,13.68,0.0,0.662176
09/06/2015 02:00,0.0,0.12,97.23,13.42,0.0,0.714628
09/06/2015 03:00,0.0,0.36,97.13,13.58,0.0,0.767079
09/06/2015 04:00,0.0,0.03,97.44,13.56,0.0,0.819531
09/06/2015 05:00,0.0,0.14,98.27,13.48,20.07,0.871983
09/06/2015 06:00,0.0,0.03,98.47,13.88,168.93,0.924435
09/06/2015 07:00,0.1,0.04,86.71,16.66,426.9,0.924435
09/06/2015 08:00,0.0,0.1,67.74,20.37,656.75,0.924435
09/06/2015 09:00,0.0,0.23,52.64,25.29,524.73,0.924435
09/06/2015 10:00,0.0,0.38,50.78,26.1,955.65,0.515016
09/06/2015 11:00,0.0,0.82,53.4,25.81,517.75,0.515016
09/06/2015 12:00,0.0,0.26,57.37,23.93,245.65,0.515016
09/06/2015 13:00,0.0,0.12,61.23,23.63,216.5,0.515016
09/06/2015 14:00,0.0,0.38,60.67,23.91,331.4,0.190056
09/06/2015 15:00,0.0,1.88,55.11,22.79,179.85,0.190056
09/06/2015 16:00,0.0,1.58,58.88,21.43,81.35,0.190056
09/06/2015 17:00,1.0,1.08,69.58,19.67,47.77,0.190056
09/06/2015 18:00,0.6,0.02,92.03,17.26,15.07,0.190056
09/06/2015 19:00,0.0,0.0,93.51,16.53,3.95,0.190056
09/06/2015 20:00,0.0,0.0,94.75,16.04,0.0,0.263688
09/06/2015 21:00,0.0,0.03,95.98,15.48,0.0,0.337319
09/06/2015 22:00,0.0,0.03,96.52,14.8,0.0,0.41095
09/06/2015 23:00,0.0,0.03,96.31,13.76,0.0,0.484581
10/06/2015 00:00,0.0,0.0,97.95,13.29,0.0,0.558213
10/06/2015 01:00,0.0,0.02,97.81,13.0,0.0,0.631844
10/06/2015 02:00,0.0,0.07,97.83,11.7,0.0,0.705475
10/06/2015 03:00,0.0,0.04,98.33,10.83,0.0,0.779106
10/06/2015 04:00,0.0,0.03,98.52,9.86,2.27,0.852738
10/06/2015 05:00,0.0,0.02,99.01,9.24,34.88,0.926369
10/06/2015 06:00,0.0,0.02,99.98,9.75,215.5,1.0
10/06/2015 07:00,0.0,0.08,94.43,13.73,393.67,1.0
10/06/2015 08:00,0.2,0.28,78.65,17.01,568.92,1.0
10/06/2015 09:00,0.0,0.1,55.05,23.37,741.07,1.0
10/06/2015 10:00,0.0,0.38,47.88,25.78,873.58,0.721754
10/06/2015 11:00,0.0,0.47,54.64,24.4,982.18,0.721754
10/06/2015 12:00,0.0,0.36,61.48,23.13,395.52,0.721754
10/06/2015 13:00,0.0,0.13,67.88,21.98,439.6,0.721754
10/06/2015 14:00,0.0,0.12,64.88,22.68,328.15,0.324839
10/06/2015 15:00,0.0,0.22,54.43,25.89,263.67,0.324839
10/06/2015 16:00,0.0,0.43,58.72,25.64,227.83,0.324839
10/06/2015 17:00,0.0,0.58,60.72,24.94,139.5,0.324839
10/06/2015 18:00,0.0,0.33,65.68,24.13,60.48,0.324839
10/06/2015 19:00,0.0,0.08,72.08,23.18,19.47,0.324839
10/06/2015 20:00,0.0,0.01,79.13,20.42,0.48,0.386217
10/06/2015 21:00,0.0,0.01,88.61,17.09,0.0,0.447595
10/06/2015 22:00,0.0,0.0,94.21,15.33,0.0,0.508974
10/06/2015 23:00,0.0,0.04,95.07,14.48,0.0,0.570352
11/06/2015 00:00,0.0,0.04,96.06,13.23,0.0,0.63173
11/06/2015 01:00,0.0,0.04,97.09,12.35,0.0,0.693109
11/06/2015 02:00,0.0,0.0,97.76,11.79,0.0,0.754487
11/06/2015 03:00,0.0,0.0,98.93,11.7,0.0,0.815865
11/06/2015 04:00,0.0,0.01,97.87,11.42,1.72,0.877243
11/06/2015 05:00,0.0,0.01,98.49,10.57,40.05,0.938622
11/06/2015 06:00,0.0,0.02,99.8,11.03,196.08,1.0
11/06/2015 07:00,0.0,0.01,92.85,15.0,384.57,1.0
11/06/2015 08:00,0.0,0.05,71.12,19.62,556.8,1.0
11/06/2015 09:00,0.0,0.19,51.1,25.23,721.05,1.0
11/06/2015 10:00,0.0,0.76,49.69,26.78,603.25,0.610611
11/06/2015 11:00,0.0,0.71,52.55,26.58,587.77,0.610611
11/06/2015 12:00,0.0,0.36,60.63,24.26,454.28,0.610611
11/06/2015 13:00,0.0,0.96,64.38,23.91,544.25,0.610611
11/06/2015 14:00,0.0,1.57,61.79,25.19,578.87,0.582183
11/06/2015 15:00,0.0,1.99,50.13,26.86,493.65,0.582183
11/06/2015 16:00,0.0,2.3,51.13,26.88,321.27,0.582183
11/06/2015 17:00,0.0,1.68,49.93,25.74,135.17,0.582183
11/06/2015 18:00,0.0,1.5,46.74,25.05,216.13,0.582183
11/06/2015 19:00,0.2,0.62,57.94,23.78,36.17,0.582183
11/06/2015 20:00,0.0,1.2,59.54,22.53,0.0,0.604297
11/06/2015 21:00,0.0,0.25,69.04,19.82,0.0,0.626412
11/06/2015 22:00,0.0,0.15,82.08,16.89,0.0,0.648527
11/06/2015 23:00,0.0,0.09,89.82,15.08,0.0,0.670642
12/06/2015 00:00,0.0,0.08,94.08,13.83,0.0,0.692757
12/06/2015 01:00,0.0,0.01,96.0,12.88,0.0,0.714872
12/06/2015 02:00,0.0,0.05,97.13,12.16,0.0,0.736986
12/06/2015 03:00,0.0,0.05,99.37,12.59,0.0,0.759101
12/06/2015 04:00,0.0,0.0,99.24,13.58,0.35,0.781216
12/06/2015 05:00,0.0,0.01,98.47,13.94,31.7,0.803331
12/06/2015 06:00,0.0,0.02,99.04,14.5,90.9,0.825446
12/06/2015 07:00,0.0,0.02,93.96,16.11,284.52,0.825446
12/06/2015 08:00,0.0,0.03,73.52,19.11,539.12,0.825446
12/06/2015 09:00,0.0,0.16,53.33,24.53,705.72,0.825446
12/06/2015 10:00,0.0,0.5,50.67,26.67,829.55,0.752687
12/06/2015 11:00,0.0,1.43,54.86,26.22,607.33,0.752687
12/06/2015 12:00,0.0,2.48,58.78,25.13,536.45,0.752687
12/06/2015 13:00,0.0,2.6,55.04,25.66,725.77,0.752687
12/06/2015 14:00,0.0,2.6,51.82,27.23,324.28,0.374104
12/06/2015 15:00,0.0,2.1,54.12,26.25,271.72,0.374104
12/06/2015 16:00,0.0,2.31,54.4,24.92,218.83,0.374104
12/06/2015 17:00,0.0,2.51,53.27,24.0,181.27,0.374104
12/06/2015 18:00,0.0,1.66,55.95,23.88,108.7,0.374104
12/06/2015 19:00,0.0,1.38,55.55,23.27,32.87,0.374104
12/06/2015 20:00,0.0,0.32,61.25,21.95,0.03,0.383107
12/06/2015 21:00,0.0,0.27,67.37,20.46,0.0,0.39211
12/06/2015 22:00,0.0,0.63,63.78,20.77,0.0,0.401113
12/06/2015 23:00,0.0,2.18,63.9,20.8,0.0,0.410116
13/06/2015 00:00,0.0,1.72,63.91,19.75,0.0,0.419119
13/06/2015 01:00,0.0,0.74,68.85,18.6,0.0,0.428122
13/06/2015 02:00,0.0,0.12,77.05,17.64,0.0,0.437125
13/06/2015 03:00,0.0,0.03,83.98,16.73,0.0,0.446128
13/06/2015 04:00,0.0,0.01,88.21,16.18,0.02,0.455131
13/06/2015 05:00,0.0,0.01,92.07,15.83,17.02,0.464134
13/06/2015 06:00,0.0,0.02,92.19,15.93,54.0,0.473137
13/06/2015 07:00,0.0,0.08,86.18,17.18,223.27,0.473137
13/06/2015 08:00,0.0,0.18,78.16,18.95,183.08,0.473137
13/06/2015 09:00,0.0,0.11,73.34,20.49,434.4,0.473137
13/06/2015 10:00,0.0,0.43,68.42,22.23,621.95,0.634627
13/06/2015 11:00,0.0,0.17,63.25,23.49,430.58,0.634627
13/06/2015 12:00,0.0,0.41,58.38,25.62,689.6,0.634627
13/06/2015 13:00,0.0,0.45,52.26,26.93,541.57,0.634627
13/06/2015 14:00,0.0,1.15,52.22,28.43,586.78,0.459968
13/06/2015 15:00,0.0,1.76,53.35,26.65,328.98,0.459968
13/06/2015 16:00,0.0,1.3,60.33,25.22,372.25,0.459968
13/06/2015 17:00,0.0,2.29,59.11,25.87,224.3,0.459968
13/06/2015 18:00,0.0,1.83,58.12,25.46,28.3,0.459968
13/06/2015 19:00,0.2,1.03,64.31,22.9,1.98,0.459968
13/06/2015 20:00,0.6,0.78,76.26,18.63,0.0,0.459151
13/06/2015 21:00,0.0,0.15,88.82,17.03,0.0,0.458335
13/06/2015 22:00,0.0,0.17,91.83,15.88,0.0,0.457518
13/06/2015 23:00,0.0,0.01,94.36,14.71,0.0,0.456702
14/06/2015 00:00,0.0,0.03,96.88,14.0,0.0,0.455885
14/06/2015 01:00,0.0,0.05,98.0,14.01,0.0,0.455069
14/06/2015 02:00,0.1,0.14,97.98,14.0,0.0,0.454252
14/06/2015 03:00,0.0,0.09,97.78,13.43,0.0,0.453436
14/06/2015 04:00,0.0,0.04,97.99,12.98,1.88,0.452619
14/06/2015 05:00,0.0,0.05,98.44,12.52,71.7,0.451802
14/06/2015 06:00,0.0,0.09,99.65,13.2,122.73,0.450986
14/06/2015 07:00,0.0,0.06,97.38,15.28,149.53,0.450986
14/06/2015 08:00,0.0,0.03,90.26,16.83,217.63,0.450986
14/06/2015 09:00,0.0,0.09,81.0,18.68,208.33,0.450986
14/06/2015 10:00,0.2,0.38,78.74,19.69,152.67,0.171694
14/06/2015 11:00,0.0,1.03,82.92,18.86,72.03,0.171694
14/06/2015 12:00,3.1,1.12,85.96,17.8,32.65,0.171694
14/06/2015 13:00,1.7,0.74,94.43,15.56,282.63,0.171694
14/06/2015 14:00,0.0,0.22,93.34,16.21,230.43,0.336296
14/06/2015 15:00,0.0,0.45,80.91,18.69,302.53,0.336296
14/06/2015 16:00,0.5,0.39,83.87,18.46,270.0,0.336296
14/06/2015 17:00,0.5,0.82,86.58,17.95,117.77,0.336296
14/06/2015 18:00,1.5,0.44,92.64,16.15,92.47,0.336296
14/06/2015 19:00,0.5,0.44,94.72,15.88,26.27,0.336296
14/06/2015 20:00,0.0,0.08,93.95,15.83,0.02,0.34094
14/06/2015 21:00,4.0,0.01,96.91,14.98,0.0,0.345585
14/06/2015 22:00,4.0,0.0,98.16,14.7,0.0,0.35023
14/06/2015 23:00,4.0,0.0,98.69,14.46,0.0,0.354874
15/06/2015 00:00,4.0,0.0,99.06,14.08,0.0,0.359519
15/06/2015 01:00,4.0,0.0,99.18,13.83,0.0,0.364164
15/06/2015 02:00,4.0,0.01,99.3,13.68,0.0,0.368808
