datetime,air_temperature,rainfall_amount,relative_humidity,shortwave_global,wind_speed
01/10/2009 23:00,-9999,-9999,-9999,0.0,-9999
02/10/2009 00:00,-9999,-9999,-9999,0.0,-9999
02/10/2009 01:00,12.969999999999999,0.0,39.195,0.0,3.51
02/10/2009 02:00,12.54,0.0,39.655,0.0,3.865
02/10/2009 03:00,11.985,0.0,41.510000000000005,0.0,3.58
02/10/2009 04:00,11.600000000000001,0.0,41.480000000000004,0.0,3.535
02/10/2009 05:00,11.024999999999999,0.0,42.78,0.0,3.1550000000000002
02/10/2009 06:00,10.600000000000001,0.0,42.54,5.96,3.17
02/10/2009 07:00,10.545,0.0,43.44,32.41,2.505
02/10/2009 08:00,10.77,0.0,42.75,197.32,3.135
02/10/2009 09:00,11.515,0.0,41.485,396.02,3.05
02/10/2009 10:00,12.295,0.0,38.77,500.07,3.3449999999999998
02/10/2009 11:00,13.170000000000002,0.0,35.27,564.02,3.6799999999999997
02/10/2009 12:00,14.079999999999998,0.0,33.17,580.02,3.13
02/10/2009 13:00,14.86,0.0,30.825,543.85,3.185
02/10/2009 14:00,15.764999999999999,0.0,29.375,467.18,2.94
02/10/2009 15:00,15.86,0.0,29.205,344.57,3.1950000000000003
02/10/2009 16:00,15.875,0.0,28.655,198.8,3.975
02/10/2009 17:00,14.850000000000001,0.0,30.31,48.53,4.55
02/10/2009 18:00,13.915,0.0,32.16,2.39,5.28
02/10/2009 19:00,12.905000000000001,0.0,34.894999999999996,0.0,5.359999999999999
02/10/2009 20:00,12.02,0.0,37.495000000000005,0.0,5.575
02/10/2009 21:00,11.46,0.0,38.665000000000006,0.0,4.029999999999999
02/10/2009 22:00,11.15,0.0,39.555,0.0,3.995
02/10/2009 23:00,10.74,0.0,41.120000000000005,0.0,2.825
03/10/2009 00:00,10.379999999999999,0.0,43.035,0.0,2.94
03/10/2009 01:00,10.095,0.0,45.26,0.0,3.2800000000000002
03/10/2009 02:00,9.504999999999999,0.0,48.445,0.0,3.2249999999999996
03/10/2009 03:00,9.14,0.0,49.875,0.0,3.3150000000000004
03/10/2009 04:00,8.49,0.0,51.900000000000006,0.0,2.67
03/10/2009 05:00,7.855,0.0,52.515,0.0,2.5300000000000002
03/10/2009 06:00,7.425000000000001,0.0,52.09,5.08,2.24
03/10/2009 07:00,7.1,0.0,51.150000000000006,20.96,2.3449999999999998
03/10/2009 08:00,7.9,0.0,48.14000000000001,259.23,1.8599999999999999
03/10/2009 09:00,8.84,0.0,49.955,402.35,1.75
03/10/2009 10:00,9.629999999999999,0.0,50.305,506.57,1.495
03/10/2009 11:00,10.73,0.0,51.81,567.33,1.455
03/10/2009 12:00,11.145,0.0,49.655,582.2,1.965
03/10/2009 13:00,11.765,0.0,52.805,526.95,2.255
03/10/2009 14:00,12.440000000000001,0.0,52.17,454.2,2.66
03/10/2009 15:00,12.825,0.0,55.655,338.62,2.395
03/10/2009 16:00,12.780000000000001,0.0,61.290000000000006,193.62,2.425
03/10/2009 17:00,12.184999999999999,0.0,64.98,52.22,1.745
03/10/2009 18:00,11.120000000000001,0.0,68.685,1.68,1.7
03/10/2009 19:00,10.145,0.0,73.765,0.0,1.7400000000000002
03/10/2009 20:00,9.11,0.0,76.32499999999999,0.0,1.995
03/10/2009 21:00,8.625,0.0,77.33500000000001,0.0,2.225
03/10/2009 22:00,8.209999999999999,0.0,78.745,0.0,2.2750000000000004
03/10/2009 23:00,7.9,0.0,79.79,0.0,1.995
04/10/2009 00:00,7.91,0.0,79.085,0.0,1.475
04/10/2009 01:00,7.595000000000001,0.0,80.86499999999998,0.0,1.42
04/10/2009 02:00,7.26,0.0,81.4,0.0,1.6
04/10/2009 03:00,6.95,0.0,82.975,0.0,1.7650000000000001
04/10/2009 04:00,6.49,0.0,84.45,0.0,2.24
04/10/2009 05:00,6.13,0.0,85.11499999999998,0.0,2.365
04/10/2009 06:00,6.04,0.0,84.935,5.11,2.4299999999999997
04/10/2009 07:00,5.955,0.0,82.925,21.76,2.3
04/10/2009 08:00,7.03,0.0,76.1,253.0,1.885
04/10/2009 09:00,8.53,0.0,71.645,393.55,1.5299999999999998
04/10/2009 10:00,10.005,0.0,64.7,499.85,1.1400000000000001
04/10/2009 11:00,11.67,0.0,64.01,561.77,1.165
04/10/2009 12:00,12.025,0.0,62.230000000000004,575.2,1.7999999999999998
04/10/2009 13:00,12.555,0.0,65.00999999999999,537.75,2.11
04/10/2009 14:00,13.085,0.0,64.38,452.73,2.365
04/10/2009 15:00,13.465,0.0,63.63000000000001,333.5,2.295
04/10/2009 16:00,13.809999999999999,0.0,65.325,189.47,1.935
04/10/2009 17:00,13.2,0.0,65.885,48.41,1.605
04/10/2009 18:00,12.26,0.0,68.97,1.73,1.6
04/10/2009 19:00,11.11,0.0,72.14,0.0,1.83
04/10/2009 20:00,10.02,0.0,75.775,0.0,2.065
04/10/2009 21:00,9.445,0.0,77.125,0.0,2.3150000000000004
04/10/2009 22:00,9.025,0.0,78.95,0.0,2.47
04/10/2009 23:00,8.71,0.0,80.315,0.0,2.245
05/10/2009 00:00,8.535,0.0,81.28,0.0,2.25
05/10/2009 01:00,8.145,0.0,82.74,0.0,2.24
05/10/2009 02:00,8.055,0.0,82.8,0.0,2.17
05/10/2009 03:00,7.65,0.0,83.44,0.0,2.24
05/10/2009 04:00,7.4399999999999995,0.0,82.92500000000001,0.0,2.375
05/10/2009 05:00,7.16,0.0,81.91,0.0,2.3200000000000003
05/10/2009 06:00,7.0600000000000005,0.0,81.875,5.23,2.36
05/10/2009 07:00,6.995,0.0,81.41,25.2,2.13
05/10/2009 08:00,8.08,0.0,77.15,234.35,1.64
05/10/2009 09:00,8.594999999999999,0.0,76.505,378.27,1.475
05/10/2009 10:00,9.89,0.0,72.72,479.7,1.145
05/10/2009 11:00,10.84,0.0,71.23,550.1,1.44
05/10/2009 12:00,11.325,0.0,74.345,477.68,1.82
05/10/2009 13:00,12.145,0.0,71.32,422.23,2.065
05/10/2009 14:00,12.76,0.0,72.025,330.07,2.3049999999999997
05/10/2009 15:00,12.675,0.0,71.39,179.12,1.995
05/10/2009 16:00,12.620000000000001,0.0,72.43,99.9,1.81
05/10/2009 17:00,11.864999999999998,0.0,75.97,40.62,1.225
05/10/2009 18:00,11.010000000000002,0.0,79.64,1.25,1.385
05/10/2009 19:00,10.559999999999999,0.0,81.44999999999999,0.0,1.155
05/10/2009 20:00,10.08,0.0,82.86,0.0,1.46
05/10/2009 21:00,10.065,0.0,83.015,0.0,1.35
05/10/2009 22:00,9.92,0.0,83.975,0.0,1.6099999999999999
05/10/2009 23:00,9.7,0.0,84.86500000000001,0.0,1.5949999999999998
06/10/2009 00:00,9.4,0.0,85.50999999999999,0.0,1.805
06/10/2009 01:00,9.035,0.0,86.815,0.0,1.9449999999999998
06/10/2009 02:00,9.129999999999999,0.0,86.975,0.0,1.51
06/10/2009 03:00,9.11,0.0,87.66,0.0,1.8
06/10/2009 04:00,8.945,0.0,87.28999999999999,0.0,1.635
06/10/2009 05:00,8.835,0.0,87.0,0.0,2.07
06/10/2009 06:00,8.355,0.0,86.5,4.91,2.245
06/10/2009 07:00,8.405000000000001,0.0,85.74000000000001,45.33,1.895
06/10/2009 08:00,9.254999999999999,0.0,83.08500000000001,182.12,1.45
06/10/2009 09:00,9.81,0.0,81.955,319.05,1.13
06/10/2009 10:00,11.025,0.0,78.28999999999999,476.75,0.9400000000000001
06/10/2009 11:00,11.870000000000001,0.0,77.14500000000001,554.38,1.26
06/10/2009 12:00,12.5,0.0,75.64500000000001,502.3,1.6099999999999999
06/10/2009 13:00,13.215,0.0,76.565,447.0,1.7
06/10/2009 14:00,14.03,0.0,75.845,423.88,1.915
06/10/2009 15:00,14.0,0.0,77.75,181.85,1.4100000000000001
06/10/2009 16:00,14.184999999999999,0.0,77.15499999999999,90.49,1.47
06/10/2009 17:00,13.705,0.0,78.91499999999999,16.7,0.9850000000000001
06/10/2009 18:00,13.23,0.0,78.985,0.82,1.01
06/10/2009 19:00,12.805,0.0,80.5,0.0,1.04
06/10/2009 20:00,12.35,0.0,81.81,0.0,1.33
06/10/2009 21:00,12.23,0.0,83.06,0.0,1.025
06/10/2009 22:00,11.82,0.0,85.39999999999999,0.0,1.1949999999999998
06/10/2009 23:00,11.85,0.0,86.735,0.0,0.75
07/10/2009 00:00,11.56,0.0,88.435,0.0,0.765
07/10/2009 01:00,11.535,0.0,88.735,0.0,0.7
07/10/2009 02:00,11.280000000000001,0.0,88.16,0.0,0.9400000000000001
07/10/2009 03:00,11.35,0.0,87.525,0.0,0.895
07/10/2009 04:00,10.95,0.0,85.47500000000001,0.0,1.44
07/10/2009 05:00,10.835,0.0,85.025,0.0,1.44
07/10/2009 06:00,10.435,0.0,83.75,5.34,1.83
07/10/2009 07:00,10.46,0.0,82.37,23.46,1.76
07/10/2009 08:00,11.285,0.0,78.86999999999999,225.2,1.4500000000000002
07/10/2009 09:00,11.73,0.0,78.78999999999999,366.32,1.435
07/10/2009 10:00,12.895,0.0,75.62499999999999,471.45,1.095
07/10/2009 11:00,13.72,0.0,76.455,532.2,1.375
07/10/2009 12:00,14.535,0.0,74.33,531.88,1.7000000000000002
07/10/2009 13:00,15.61,0.0,73.69000000000001,489.48,1.69
07/10/2009 14:00,16.125,0.0,70.66499999999999,357.27,2.0300000000000002
07/10/2009 15:00,16.645,0.0,71.945,294.5,1.835
07/10/2009 16:00,16.424999999999997,0.0,71.625,162.53,1.7200000000000002
07/10/2009 17:00,15.795,0.0,75.38499999999999,37.6,1.6
07/10/2009 18:00,14.95,0.0,78.56,0.74,1.54
07/10/2009 19:00,14.045000000000002,0.0,82.58,0.0,1.255
07/10/2009 20:00,13.32,0.0,86.24000000000001,0.0,0.94
07/10/2009 21:00,12.965,0.0,88.625,0.0,0.83
07/10/2009 22:00,12.705,0.0,89.99000000000001,0.0,0.45999999999999996
07/10/2009 23:00,12.485,0.0,91.75,0.0,0.7050000000000001
08/10/2009 00:00,12.184999999999999,0.0,92.35,0.0,0.575
08/10/2009 01:00,11.98,0.0,94.0,0.0,0.8200000000000001
08/10/2009 02:00,11.765,0.0,95.61500000000001,0.0,0.69
08/10/2009 03:00,11.629999999999999,0.0,96.85,0.0,0.8200000000000001
08/10/2009 04:00,11.475,0.0,98.34,0.0,0.6950000000000001
08/10/2009 05:00,11.42,0.0,99.15,0.0,0.7250000000000001
08/10/2009 06:00,11.205,0.0,98.39,3.72,0.76
08/10/2009 07:00,11.245,0.0,95.69,26.12,0.75
08/10/2009 08:00,11.190000000000001,0.0,96.66499999999999,57.04,0.6950000000000001
08/10/2009 09:00,11.32,0.0,95.05,117.9,1.0
08/10/2009 10:00,11.575,0.0,96.065,219.38,0.92
08/10/2009 11:00,12.309999999999999,0.0,95.025,370.3,1.2650000000000001
08/10/2009 12:00,13.185,0.0,91.10499999999999,584.45,2.0
08/10/2009 13:00,13.79,0.0,88.875,448.25,1.88
08/10/2009 14:00,14.405000000000001,0.0,84.225,282.55,2.29
08/10/2009 15:00,14.035,0.0,84.925,138.62,1.95
08/10/2009 16:00,13.905000000000001,0.0,83.64500000000001,107.21,1.48
08/10/2009 17:00,13.385,0.0,85.5,21.9,1.3199999999999998
08/10/2009 18:00,13.025,0.0,86.225,0.51,1.065
08/10/2009 19:00,12.805,0.0,87.31,0.0,0.9199999999999999
08/10/2009 20:00,12.265,0.0,88.45,0.0,1.005
08/10/2009 21:00,12.215,0.0,88.67500000000001,0.0,0.8
08/10/2009 22:00,11.864999999999998,0.0,88.385,0.0,1.095
08/10/2009 23:00,11.645,0.0,89.005,0.0,1.12
09/10/2009 00:00,11.515,0.0,88.6,0.0,1.005
09/10/2009 01:00,11.274999999999999,0.0,88.86500000000001,0.0,1.055
09/10/2009 02:00,11.235,0.0,90.61,0.0,0.78
09/10/2009 03:00,11.175,0.0,90.625,0.0,0.76
09/10/2009 04:00,11.04,0.0,92.13499999999999,0.0,0.73
09/10/2009 05:00,10.870000000000001,0.0,92.19999999999999,0.0,0.86
09/10/2009 06:00,10.8,0.0,93.6,2.87,0.6950000000000001
09/10/2009 07:00,10.585,0.0,94.215,29.11,0.665
09/10/2009 08:00,10.855,0.0,95.035,132.03,0.6799999999999999
09/10/2009 09:00,10.82,0.0,95.615,165.85,0.675
09/10/2009 10:00,11.45,0.0,94.735,225.32,0.9550000000000001
09/10/2009 11:00,11.774999999999999,0.0,93.38499999999999,304.75,1.21
09/10/2009 12:00,12.07,0.0,93.36,193.5,1.295
09/10/2009 13:00,12.370000000000001,0.0,92.485,134.12,1.48
09/10/2009 14:00,12.125,0.15,92.65,40.44,1.42
09/10/2009 15:00,11.715,0.3,96.16499999999999,61.83,1.245
09/10/2009 16:00,11.55,0.2,95.14,56.92,1.375
09/10/2009 17:00,11.12,0.3,96.53999999999999,14.94,0.9850000000000001
09/10/2009 18:00,11.075,0.05,97.56,0.17,0.84
09/10/2009 19:00,11.0,0.0,96.69,0.0,0.755
09/10/2009 20:00,10.825,0.0,98.225,0.0,0.585
09/10/2009 21:00,10.725000000000001,0.0,97.6,0.0,0.78
09/10/2009 22:00,10.5,0.0,96.86500000000001,0.0,0.845
09/10/2009 23:00,10.42,0.05,96.135,0.0,0.94
10/10/2009 00:00,10.254999999999999,0.05,96.35,0.0,0.9199999999999999
10/10/2009 01:00,10.2,0.1,97.11500000000001,0.0,0.75
10/10/2009 02:00,10.120000000000001,0.1,97.86,0.0,0.6950000000000001
10/10/2009 03:00,9.785,0.05,95.675,0.0,1.025
10/10/2009 04:00,9.4,0.05,95.695,0.0,1.27
10/10/2009 05:00,9.015,0.0,94.185,0.0,1.4849999999999999
10/10/2009 06:00,8.945,0.0,93.625,1.68,1.615
10/10/2009 07:00,9.0,0.0,94.55,46.77,1.135
10/10/2009 08:00,9.675,0.0,92.5,134.68,0.845
10/10/2009 09:00,10.190000000000001,0.0,92.575,266.32,0.77
10/10/2009 10:00,11.02,0.0,89.83500000000001,394.62,0.915
10/10/2009 11:00,11.495000000000001,0.0,89.285,299.82,0.93
10/10/2009 12:00,12.155,0.0,87.565,290.62,1.495
10/10/2009 13:00,12.3,0.0,86.71000000000001,293.71,1.36
10/10/2009 14:00,11.989999999999998,0.5,89.525,229.83,1.525
10/10/2009 15:00,12.120000000000001,0.1,88.925,122.12,1.32
10/10/2009 16:00,11.015,0.8,89.195,15.42,1.855
10/10/2009 17:00,10.535,0.5,88.1,7.21,1.4
10/10/2009 18:00,9.870000000000001,0.3,80.625,0.6,1.9699999999999998
10/10/2009 19:00,9.68,0.4,73.805,0.0,2.36
10/10/2009 20:00,9.415,0.0,68.705,0.0,2.1
10/10/2009 21:00,9.265,0.0,64.825,0.0,2.735
10/10/2009 22:00,8.91,0.0,64.165,0.0,2.45
10/10/2009 23:00,9.4,0.0,61.06,0.0,3.485
11/10/2009 00:00,8.92,0.0,63.405,0.0,3.39
11/10/2009 01:00,9.86,0.0,58.205,0.0,3.86
11/10/2009 02:00,9.55,0.0,59.614999999999995,0.0,3.39
11/10/2009 03:00,9.43,0.0,60.585,0.0,3.8249999999999997
11/10/2009 04:00,9.379999999999999,0.0,57.995,0.0,2.42
11/10/2009 05:00,9.149999999999999,0.0,58.605000000000004,0.0,4.08
11/10/2009 06:00,8.93,0.0,56.30500000000001,3.13,3.365
11/10/2009 07:00,8.614999999999998,0.0,55.885000000000005,22.13,4.27
11/10/2009 08:00,8.649999999999999,0.0,52.46000000000001,224.7,4.195
11/10/2009 09:00,9.07,0.0,49.135,340.5,4.02
11/10/2009 10:00,9.735,0.0,45.835,462.77,3.395
11/10/2009 11:00,10.825,0.0,41.14,529.15,2.76
11/10/2009 12:00,11.85,0.0,38.88,540.2,2.8499999999999996
11/10/2009 13:00,12.57,0.0,37.040000000000006,343.18,2.3600000000000003
11/10/2009 14:00,12.915,0.0,34.795,171.6,2.705
11/10/2009 15:00,13.15,0.0,33.105000000000004,146.78,2.96
11/10/2009 16:00,13.045,0.0,31.64,92.21,2.37
11/10/2009 17:00,12.7,0.0,29.225,11.39,3.05
11/10/2009 18:00,12.64,0.0,27.095,0.26,2.76
11/10/2009 19:00,12.28,0.0,26.235,0.0,2.44
11/10/2009 20:00,11.49,0.0,28.105,0.0,2.19
11/10/2009 21:00,10.945,0.0,34.1,0.0,1.7149999999999999
11/10/2009 22:00,10.16,0.0,40.14,0.0,1.1600000000000001
11/10/2009 23:00,9.645,0.0,46.14,0.0,1.1099999999999999
12/10/2009 00:00,9.295,0.0,50.58,0.0,0.895
12/10/2009 01:00,9.265,0.0,51.545,0.0,0.855
12/10/2009 02:00,9.02,0.0,54.275,0.0,1.085
12/10/2009 03:00,9.309999999999999,0.0,54.004999999999995,0.0,1.26
12/10/2009 04:00,9.315000000000001,0.0,56.01,0.0,1.915
12/10/2009 05:00,9.335,0.35,58.754999999999995,0.0,3.605
12/10/2009 06:00,7.904999999999999,3.1,68.88499999999999,0.37,3.625
12/10/2009 07:00,6.46,1.5,75.705,7.25,5.145
12/10/2009 08:00,4.785,3.5,78.61,62.44,4.1850000000000005
12/10/2009 09:00,3.79,1.15,80.71000000000001,199.2,4.7
12/10/2009 10:00,2.755,0.5,81.6,275.97,3.445
12/10/2009 11:00,2.825,0.1,80.965,248.05,4.34
12/10/2009 12:00,2.1799999999999997,0.15000000000000002,87.545,407.93,4.43
12/10/2009 13:00,2.45,0.1,83.46000000000001,339.52,4.42
12/10/2009 14:00,3.0949999999999998,0.05,77.245,229.98,5.01
12/10/2009 15:00,3.1100000000000003,0.0,77.515,141.62,4.61
12/10/2009 16:00,3.21,0.0,72.945,73.96,3.965
12/10/2009 17:00,3.08,0.0,75.565,15.77,3.995
12/10/2009 18:00,2.535,0.0,78.79500000000002,0.62,3.24
12/10/2009 19:00,2.345,0.0,77.845,0.0,3.125
12/10/2009 20:00,2.325,0.0,76.275,0.0,3.2199999999999998
12/10/2009 21:00,1.87,0.0,74.87499999999999,0.0,3.215
12/10/2009 22:00,1.525,0.0,72.325,0.0,3.365
12/10/2009 23:00,1.51,0.0,67.68,0.03,4.285
13/10/2009 00:00,0.9,0.0,66.33500000000001,0.0,3.89
13/10/2009 01:00,0.9550000000000001,0.0,65.08500000000001,0.0,4.37
13/10/2009 02:00,0.81,0.0,61.03,0.0,4.19
13/10/2009 03:00,0.675,0.0,62.485,0.0,4.055
13/10/2009 04:00,0.5599999999999999,0.0,60.12500000000001,0.0,4.475
13/10/2009 05:00,0.8,0.0,58.11,0.0,4.075
13/10/2009 06:00,0.675,0.0,59.775000000000006,2.53,4.41
13/10/2009 07:00,1.32,0.0,54.05500000000001,22.68,3.69
13/10/2009 08:00,1.43,0.0,57.21,93.05,4.07
13/10/2009 09:00,1.955,0.0,55.025000000000006,207.78,4.275
13/10/2009 10:00,2.835,0.0,48.205,491.15,4.4
13/10/2009 11:00,3.045,0.0,48.07,486.92,4.890000000000001
13/10/2009 12:00,3.675,0.0,41.33,587.67,5.305
13/10/2009 13:00,3.67,0.0,40.754999999999995,473.32,5.34
13/10/2009 14:00,3.295,0.0,43.019999999999996,262.12,5.699999999999999
13/10/2009 15:00,3.27,0.0,45.224999999999994,285.07,5.904999999999999
13/10/2009 16:00,2.465,0.0,49.81,78.63,5.6899999999999995
13/10/2009 17:00,2.185,0.0,53.36500000000001,15.22,5.135
13/10/2009 18:00,1.68,0.0,54.605000000000004,0.54,4.625
13/10/2009 19:00,1.345,0.0,58.14999999999999,0.0,3.815
13/10/2009 20:00,1.315,0.0,54.97,0.0,3.885
13/10/2009 21:00,1.275,0.0,57.655,0.0,4.125
13/10/2009 22:00,1.305,0.0,55.59,0.03,4.25
13/10/2009 23:00,1.12,0.0,59.42,0.0,4.39
14/10/2009 00:00,1.02,0.0,59.75,0.0,3.365
14/10/2009 01:00,0.91,0.0,60.175,0.0,3.645
14/10/2009 02:00,0.585,0.0,63.575,0.0,2.9850000000000003
14/10/2009 03:00,0.565,0.0,63.485,0.0,3.99
14/10/2009 04:00,0.195,0.0,67.145,0.0,3.29
14/10/2009 05:00,0.07999999999999999,0.0,65.1,0.0,4.984999999999999
14/10/2009 06:00,-0.20500000000000002,0.0,63.26,3.47,4.0
14/10/2009 07:00,-0.49,0.0,60.83,18.02,-9999
14/10/2009 08:00,-0.835,0.0,58.475,76.03,-9999
14/10/2009 09:00,-0.8200000000000001,0.0,53.875,236.45,-9999
14/10/2009 10:00,-0.58,0.0,53.155,458.38,-9999
14/10/2009 11:00,-0.08500000000000002,0.0,45.515,564.12,-9999
14/10/2009 12:00,0.55,0.0,41.735,576.55,-9999
14/10/2009 13:00,0.9199999999999999,0.0,41.43,560.12,-9999
14/10/2009 14:00,0.9950000000000001,0.0,39.879999999999995,479.1,-9999
14/10/2009 15:00,1.1800000000000002,0.0,38.870000000000005,364.6,-9999
14/10/2009 16:00,0.765,0.0,41.16,180.9,-9999
14/10/2009 17:00,0.05500000000000005,0.0,41.075,28.26,-9999
14/10/2009 18:00,-0.745,0.0,44.39,1.76,-9999
14/10/2009 19:00,-1.7,0.0,46.39000000000001,-9999,-9999
14/10/2009 20:00,-2.4,0.0,49.67,-9999,-9999
14/10/2009 21:00,-2.775,0.0,51.27,-9999,-9999
14/10/2009 22:00,-3.04,0.0,52.315,-9999,-9999
14/10/2009 23:00,-3.2249999999999996,0.0,54.285,-9999,-9999
15/10/2009 00:00,-3.3600000000000003,0.0,54.315,-9999,-9999
15/10/2009 01:00,-3.58,0.0,55.480000000000004,-9999,-9999
15/10/2009 02:00,-3.8,0.0,55.875,-9999,-9999
15/10/2009 03:00,-4.140000000000001,0.0,57.05,-9999,-9999
15/10/2009 04:00,-4.41,0.0,58.864999999999995,-9999,-9999
15/10/2009 05:00,-4.4350000000000005,0.0,55.78,-9999,-9999
15/10/2009 06:00,-4.5600000000000005,0.0,57.57,4.26,-9999
15/10/2009 07:00,-4.5649999999999995,0.0,54.17,18.12,-9999
15/10/2009 08:00,-4.065,0.0,51.295,203.6,-9999
15/10/2009 09:00,-3.39,0.0,47.34,313.55,-9999
15/10/2009 10:00,-2.29,0.0,42.55500000000001,468.73,-9999
15/10/2009 11:00,-0.7150000000000001,0.0,37.04,528.7,-9999
15/10/2009 12:00,0.03999999999999998,0.0,33.535000000000004,289.02,-9999
15/10/2009 13:00,1.05,0.0,31.525,302.43,-9999
15/10/2009 14:00,1.7950000000000002,0.0,31.695,381.82,-9999
15/10/2009 15:00,2.085,0.0,30.650000000000002,292.25,-9999
15/10/2009 16:00,2.23,0.0,31.049999999999997,100.59,-9999
15/10/2009 17:00,1.695,0.0,31.475,20.34,-9999
15/10/2009 18:00,0.895,0.0,34.31,0.4,-9999
15/10/2009 19:00,-0.23499999999999993,0.0,41.425000000000004,-9999,-9999
15/10/2009 20:00,-0.75,0.0,49.42,-9999,-9999
15/10/2009 21:00,-1.08,0.0,53.16,-9999,-9999
15/10/2009 22:00,-1.215,0.0,56.06999999999999,-9999,-9999
15/10/2009 23:00,-0.845,0.0,52.34,-9999,-9999
16/10/2009 00:00,-0.7050000000000001,0.0,51.765,-9999,-9999
16/10/2009 01:00,-0.55,0.0,52.31,-9999,-9999
16/10/2009 02:00,-0.25,0.0,52.504999999999995,-9999,-9999
16/10/2009 03:00,-0.06,0.0,54.195,-9999,-9999
16/10/2009 04:00,0.07500000000000001,0.0,54.75,-9999,-9999
16/10/2009 05:00,0.44999999999999996,0.0,53.915,-9999,-9999
16/10/2009 06:00,0.76,0.0,54.03999999999999,3.81,-9999
16/10/2009 07:00,1.7249999999999999,0.0,51.51,37.51,-9999
16/10/2009 08:00,2.275,0.0,52.035000000000004,179.78,-9999
16/10/2009 09:00,3.175,0.0,51.754999999999995,320.12,-9999
16/10/2009 10:00,3.16,0.0,53.725,277.68,-9999
16/10/2009 11:00,3.87,0.0,51.875,504.3,-9999
16/10/2009 12:00,4.2,0.0,47.035,529.48,-9999
16/10/2009 13:00,4.875,0.0,39.815,416.47,-9999
16/10/2009 14:00,5.225,0.0,35.445,164.95,-9999
16/10/2009 15:00,5.395,0.0,35.195,99.72,-9999
16/10/2009 16:00,5.38,0.0,41.035,49.13,-9999
16/10/2009 17:00,5.1850000000000005,0.0,48.47,8.78,-9999
16/10/2009 18:00,5.105,0.0,54.055,-9999,-9999
16/10/2009 19:00,4.295,0.0,61.695,-9999,-9999
16/10/2009 20:00,3.865,0.0,59.995000000000005,-9999,-9999
16/10/2009 21:00,2.855,0.0,66.75,-9999,-9999
16/10/2009 22:00,1.845,0.0,67.77,-9999,-9999
16/10/2009 23:00,1.5550000000000002,0.0,60.61,-9999,-9999
17/10/2009 00:00,0.5449999999999999,0.0,63.775,-9999,-9999
17/10/2009 01:00,0.41000000000000003,0.0,57.185,-9999,-9999
17/10/2009 02:00,0.33499999999999996,0.0,54.19,-9999,-9999
17/10/2009 03:00,0.11,0.0,58.135,-9999,-9999
17/10/2009 04:00,0.21000000000000002,0.0,57.055,-9999,-9999
17/10/2009 05:00,0.16,0.0,60.004999999999995,-9999,-9999
17/10/2009 06:00,0.12000000000000001,0.0,61.475,2.9,-9999
17/10/2009 07:00,0.225,0.0,62.99,29.44,-9999
17/10/2009 08:00,0.455,0.0,63.089999999999996,117.62,-9999
17/10/2009 09:00,0.88,0.0,61.805,163.47,-9999
17/10/2009 10:00,1.48,0.0,59.635000000000005,244.85,-9999
17/10/2009 11:00,1.615,0.0,60.3,160.72,-9999
17/10/2009 12:00,1.97,0.0,59.225,155.43,-9999
17/10/2009 13:00,1.91,0.0,60.05500000000001,165.5,-9999
17/10/2009 14:00,1.865,0.0,62.185,132.7,-9999
17/10/2009 15:00,1.875,0.0,61.385000000000005,120.2,-9999
17/10/2009 16:00,1.815,0.0,61.980000000000004,75.64,-9999
17/10/2009 17:00,1.4100000000000001,0.0,62.605000000000004,12.02,-9999
17/10/2009 18:00,1.24,0.0,61.400000000000006,-9999,-9999
17/10/2009 19:00,0.8,0.0,61.86,-9999,-9999
17/10/2009 20:00,0.54,0.0,61.585,-9999,-9999
17/10/2009 21:00,0.46499999999999997,0.0,59.754999999999995,-9999,-9999
17/10/2009 22:00,0.42000000000000004,0.0,56.595,-9999,-9999
17/10/2009 23:00,0.33499999999999996,0.0,55.67,-9999,-9999
18/10/2009 00:00,0.275,0.0,52.205,-9999,-9999
18/10/2009 01:00,0.07999999999999999,0.0,53.03,-9999,-9999
18/10/2009 02:00,-0.20500000000000002,0.0,53.260000000000005,-9999,-9999
18/10/2009 03:00,-0.59,0.0,54.855000000000004,-9999,-9999
18/10/2009 04:00,-0.65,0.0,54.425,-9999,-9999
18/10/2009 05:00,-1.0350000000000001,0.0,56.540000000000006,-9999,-9999
18/10/2009 06:00,-0.91,0.0,56.24000000000001,2.96,-9999
18/10/2009 07:00,-0.775,0.0,56.055,24.3,-9999
18/10/2009 08:00,-0.38,0.0,55.8,245.05,-9999
18/10/2009 09:00,0.11000000000000001,0.0,53.34,254.55,-9999
18/10/2009 10:00,0.395,0.0,53.095,214.28,-9999
18/10/2009 11:00,1.065,0.0,49.455,401.93,-9999
18/10/2009 12:00,1.3599999999999999,0.0,47.85,474.62,-9999
18/10/2009 13:00,1.6099999999999999,0.0,47.245000000000005,228.5,-9999
18/10/2009 14:00,1.85,0.0,45.58,185.53,-9999
18/10/2009 15:00,1.45,0.0,49.015,109.47,-9999
18/10/2009 16:00,1.155,0.0,50.385,42.78,-9999
18/10/2009 17:00,0.76,0.0,53.335,9.12,-9999
18/10/2009 18:00,0.505,0.0,54.769999999999996,-9999,-9999
18/10/2009 19:00,0.23,0.0,56.25,-9999,-9999
18/10/2009 20:00,0.03,0.0,55.985,-9999,-9999
18/10/2009 21:00,-0.145,0.0,55.400000000000006,-9999,-9999
18/10/2009 22:00,-0.38,0.0,54.084999999999994,-9999,-9999
